price,vehicle_type,registration_year,transmission_type,power_ps,kilometer,fuel_type,brand,unrepaired_damage,vehicle_age
14000,station wagon,2009,manual,211,150000,petrol,Audi,no,7
22650,coupe,2007,automatic,258,100000,petrol,Jaguar,no,9
6600,Unknown,2016,manual,200,150000,petrol,Volkswagen,unknown,0
26000,convertible,2010,Unknown,113,90000,diesel,BMW,no,6
2450,sedan,1999,manual,150,150000,petrol,Audi,no,17
1400,small car,2002,manual,113,125000,petrol,Renault,no,14
23650,station wagon,2010,automatic,170,125000,diesel,Mercedes_Benz,no,6
7600,coupe,1976,manual,101,50000,petrol,Ford,no,40
8700,sedan,2004,automatic,140,70000,diesel,Volkswagen,no,12
14980,sedan,2006,automatic,231,150000,diesel,BMW,no,10
4200,sedan,2005,manual,145,150000,petrol,Ford,no,11
5399,sedan,2007,manual,80,150000,petrol,Volkswagen,no,9
2500,suv,1994,manual,80,150000,petrol,Suzuki,no,22
46800,convertible,2015,automatic,326,10000,petrol,BMW,no,1
799,small car,2002,manual,75,150000,petrol,Opel,yes,14
3900,convertible,2002,manual,109,125000,petrol,Peugeot,no,14
850,small car,2000,manual,60,150000,petrol,Volkswagen,no,16
6490,convertible,1998,manual,125,125000,petrol,Audi,no,18
2500,small car,2002,automatic,83,125000,petrol,Honda,no,14
900,small car,2001,manual,60,150000,petrol,Ford,no,15
500,small car,1994,manual,71,150000,petrol,Opel,no,22
500,station wagon,1998,manual,136,150000,petrol,Mercedes_Benz,no,18
1099,sedan,1998,manual,170,150000,petrol,BMW,unknown,18
13500,convertible,2005,Unknown,113,90000,other,Mercedes_Benz,no,11
1500,sedan,1997,manual,115,150000,petrol,Mazda,no,19
650,small car,2004,manual,113,150000,petrol,Ford,no,12
23500,convertible,2013,manual,184,20000,petrol,MINI,no,3
5499,sedan,2006,manual,125,40000,petrol,Opel,no,10
5950,station wagon,2003,manual,163,125000,petrol,Mercedes_Benz,no,13
9000,suv,2007,manual,141,150000,petrol,Nissan,no,9
1650,sedan,2000,manual,125,150000,petrol,Mercedes_Benz,no,16
7950,station wagon,2006,automatic,170,150000,diesel,Volkswagen,no,10
14500,station wagon,2007,automatic,231,150000,diesel,BMW,no,9
18599,van,2013,manual,140,60000,diesel,Ford,no,3
3750,van,2003,manual,147,125000,petrol,Opel,no,13
2000,sedan,2002,manual,94,150000,petrol,Nissan,no,14
2499,station wagon,2001,manual,192,150000,petrol,BMW,unknown,15
940,station wagon,1997,manual,75,125000,lpg,Opel,no,19
4100,convertible,1996,manual,116,150000,petrol,BMW,no,20
2200,small car,2003,manual,102,100000,petrol,Opel,no,13
17700,station wagon,2011,automatic,156,70000,petrol,Mercedes_Benz,no,5
21500,coupe,2014,manual,211,40000,petrol,Volkswagen,no,2
2700,van,2001,Unknown,150,150000,petrol,Volkswagen,no,15
8500,station wagon,2007,manual,170,150000,diesel,Audi,no,9
8200,van,2006,manual,179,125000,petrol,Opel,no,10
4000,van,2008,manual,90,150000,diesel,Volkswagen,yes,8
3800,convertible,2005,manual,125,125000,petrol,Opel,no,11
10000,Unknown,2016,manual,174,150000,other,Volkswagen,no,0
5990,suv,1987,manual,150,125000,petrol,Ford,no,29
3890,sedan,2003,automatic,110,125000,petrol,Toyota,no,13
1100,convertible,1997,manual,75,150000,petrol,Volkswagen,no,19
3100,van,1996,manual,68,150000,diesel,Volkswagen,unknown,20
1400,sedan,1997,manual,150,150000,petrol,BMW,yes,19
8400,coupe,1986,manual,150,150000,petrol,Porsche,no,30
4000,station wagon,2002,automatic,163,150000,petrol,Audi,no,14
950,small car,1999,manual,60,150000,petrol,Peugeot,unknown,17
3250,station wagon,2005,manual,140,150000,diesel,Volkswagen,unknown,11
16500,convertible,2009,manual,163,50000,petrol,Audi,no,7
850,station wagon,2004,manual,122,150000,petrol,Daewoo,yes,12
1450,sedan,1999,manual,75,150000,petrol,Volkswagen,unknown,17
3300,sedan,2003,manual,122,150000,petrol,Opel,no,13
16500,van,2007,automatic,174,150000,diesel,Volkswagen,no,9
2990,Unknown,2005,manual,113,150000,diesel,Volvo,unknown,11
599,sedan,1999,manual,75,150000,petrol,Ford,yes,17
990,small car,1997,manual,113,90000,petrol,Ford,no,19
1800,van,2002,manual,145,150000,petrol,Ford,no,14
6900,small car,2008,manual,113,20000,petrol,Renault,unknown,8
599,station wagon,2002,manual,113,150000,diesel,Nissan,unknown,14
3450,convertible,2001,manual,110,150000,petrol,Volkswagen,no,15
900,small car,1999,manual,75,150000,petrol,Renault,no,17
2250,van,2006,manual,103,150000,cng,Fiat,no,10
8700,suv,2011,manual,107,125000,diesel,Dacia,no,5
1150,Unknown,2005,Unknown,113,150000,other,Fiat,unknown,11
4550,small car,2008,manual,94,70000,petrol,Subaru,unknown,8
2500,small car,2009,manual,75,60000,petrol,Dacia,no,7
700,station wagon,1999,manual,116,150000,petrol,Ford,no,17
8499,sedan,2005,manual,150,125000,petrol,Audi,no,11
600,van,2001,manual,75,150000,petrol,Renault,yes,15
4399,van,2003,manual,136,150000,diesel,Volkswagen,no,13
2900,small car,2003,manual,85,60000,petrol,Toyota,no,13
2222,station wagon,2003,manual,116,150000,diesel,Ford,no,13
22500,station wagon,2011,automatic,184,60000,petrol,Mercedes_Benz,no,5
10499,station wagon,2009,manual,160,150000,diesel,Opel,no,7
4500,small car,2008,automatic,113,125000,diesel,Smart,no,8
1200,sedan,2000,manual,75,150000,petrol,Volkswagen,no,16
14999,station wagon,2008,manual,170,150000,diesel,Mercedes_Benz,no,8
550,small car,1996,manual,113,150000,petrol,Fiat,yes,20
1700,station wagon,2003,manual,75,150000,petrol,Skoda,no,13
550,station wagon,1997,manual,113,150000,petrol,Ford,unknown,19
2050,coupe,2003,manual,163,150000,petrol,Mercedes_Benz,no,13
2500,small car,2003,automatic,113,125000,other,Smart,unknown,13
4000,van,2001,manual,113,150000,diesel,Sonstige_Autos,unknown,15
1111,small car,1999,manual,60,150000,petrol,Volkswagen,no,17
2450,sedan,1990,automatic,160,150000,petrol,Mercedes_Benz,no,26
4800,small car,2009,automatic,82,60000,petrol,Smart,no,7
3200,sedan,2003,automatic,141,150000,lpg,Mazda,no,13
2200,convertible,1997,manual,101,150000,petrol,Volkswagen,no,19
2400,suv,1996,manual,83,150000,diesel,Nissan,no,20
11500,station wagon,2007,automatic,170,150000,diesel,Audi,no,9
2199,station wagon,2005,manual,155,150000,diesel,Ford,no,11
12000,Unknown,2005,Unknown,113,150000,other,Mercedes_Benz,unknown,11
1100,small car,1999,manual,75,150000,petrol,Volkswagen,unknown,17
2900,small car,2008,manual,113,70000,petrol,Chevrolet,unknown,8
2850,sedan,2002,manual,163,150000,petrol,Mercedes_Benz,no,14
3850,sedan,2001,manual,133,150000,diesel,Peugeot,no,15
1899,coupe,2001,manual,140,150000,petrol,Renault,no,15
9000,small car,2011,manual,105,80000,petrol,Volkswagen,no,5
1699,station wagon,2002,manual,130,150000,diesel,Opel,no,14
6900,station wagon,2005,manual,140,150000,diesel,Audi,no,11
2499,sedan,2001,manual,82,80000,petrol,Mercedes_Benz,no,15
6499,sedan,2001,manual,231,150000,petrol,BMW,no,15
26500,station wagon,2013,manual,150,30000,diesel,Audi,no,3
14250,van,2013,manual,105,50000,petrol,Volkswagen,no,3
800,van,2001,manual,107,150000,petrol,Renault,yes,15
9200,small car,2014,manual,113,40000,petrol,Ford,no,2
500,Unknown,2000,manual,90,150000,petrol,Ford,unknown,16
2550,small car,2009,manual,60,150000,petrol,Opel,no,7
4270,small car,2007,manual,64,100000,petrol,Volkswagen,no,9
3999,coupe,2000,manual,180,150000,petrol,Audi,unknown,16
6800,coupe,1991,manual,140,100000,petrol,Sonstige_Autos,no,25
6600,small car,2009,manual,80,60000,petrol,Volkswagen,no,7
5999,sedan,2003,automatic,143,150000,diesel,Mercedes_Benz,no,13
2250,suv,2000,manual,120,150000,petrol,Land_Rover,no,16
8900,van,2004,manual,150,150000,diesel,Mercedes_Benz,no,12
9199,station wagon,2006,manual,140,150000,diesel,Volkswagen,unknown,10
3999,station wagon,2004,automatic,177,150000,diesel,Opel,no,12
2700,station wagon,2004,Unknown,113,150000,diesel,Volkswagen,unknown,12
6999,sedan,2005,automatic,129,20000,petrol,BMW,no,11
2650,small car,2006,manual,65,100000,petrol,Kia,no,10
12800,sedan,2005,automatic,177,90000,petrol,Audi,no,11
13000,sedan,2013,manual,117,30000,petrol,Mitsubishi,no,3
7299,station wagon,2006,automatic,140,150000,diesel,Audi,no,10
500,Unknown,2016,manual,90,150000,other,Honda,yes,0
700,coupe,1998,automatic,218,150000,petrol,Mercedes_Benz,yes,18
5555,coupe,1995,automatic,275,150000,petrol,Chevrolet,no,21
10900,small car,2012,manual,86,60000,petrol,Audi,no,4
6000,van,2012,manual,114,100000,diesel,Opel,no,4
3250,small car,2002,manual,90,150000,petrol,MINI,no,14
8000,small car,2010,manual,90,80000,diesel,Toyota,no,6
1400,station wagon,2001,manual,131,150000,diesel,Ford,no,15
3000,station wagon,2006,manual,109,150000,diesel,Ford,no,10
3500,small car,2007,manual,113,100000,petrol,Volkswagen,no,9
800,small car,2005,manual,113,150000,petrol,Ford,yes,11
10499,sedan,2011,manual,105,150000,diesel,Volkswagen,no,5
999,small car,2002,manual,113,150000,petrol,Renault,unknown,14
8699,Unknown,2005,automatic,113,150000,petrol,BMW,no,11
8290,sedan,2011,manual,85,80000,petrol,Volkswagen,no,5
5800,station wagon,2007,manual,140,150000,diesel,Audi,unknown,9
7650,station wagon,2007,manual,102,150000,petrol,Audi,no,9
16200,van,2006,manual,174,150000,diesel,Volkswagen,no,10
500,station wagon,1999,manual,85,150000,petrol,Ford,no,17
18000,van,1983,manual,69,150000,diesel,Volkswagen,yes,33
2500,Unknown,2016,Unknown,113,40000,diesel,Audi,no,0
11500,other,2010,manual,190,150000,diesel,Mercedes_Benz,no,6
600,sedan,1989,manual,75,150000,other,Audi,unknown,27
7500,station wagon,2006,manual,122,150000,diesel,BMW,no,10
8650,van,2011,manual,120,70000,petrol,Opel,unknown,5
15900,convertible,2002,automatic,256,100000,petrol,Ford,no,14
9490,station wagon,2011,manual,105,125000,diesel,Volkswagen,no,5
5750,station wagon,2006,automatic,147,150000,petrol,Mazda,no,10
4000,van,1999,manual,102,150000,diesel,Volkswagen,no,17
6100,suv,2005,manual,163,150000,other,Jeep,no,11
2700,small car,2005,manual,83,150000,petrol,Honda,yes,11
20000,coupe,1991,automatic,299,125000,petrol,BMW,no,25
3500,station wagon,2004,Unknown,102,125000,petrol,Skoda,no,12
2600,sedan,2000,manual,180,125000,other,Volkswagen,no,16
1200,small car,1998,manual,100,150000,petrol,Volkswagen,unknown,18
1800,small car,2000,manual,60,150000,petrol,Volkswagen,no,16
4199,station wagon,2002,manual,131,150000,diesel,Volkswagen,no,14
6950,small car,2012,automatic,113,40000,diesel,Smart,no,4
14999,sedan,2006,automatic,231,150000,diesel,BMW,no,10
890,station wagon,1994,manual,174,150000,petrol,Volkswagen,no,22
2700,coupe,1990,automatic,136,150000,petrol,Mercedes_Benz,no,26
2800,small car,2006,manual,116,150000,lpg,Mercedes_Benz,no,10
1800,Unknown,2000,manual,110,150000,diesel,Ford,unknown,16
3299,station wagon,1998,manual,122,150000,petrol,Subaru,no,18
3499,suv,2003,manual,128,150000,petrol,Suzuki,no,13
1111,small car,1999,manual,60,150000,petrol,Volkswagen,yes,17
8500,sedan,2008,manual,122,125000,petrol,BMW,no,8
7900,sedan,2006,manual,207,150000,diesel,Jaguar,no,10
2950,sedan,1999,automatic,250,150000,petrol,BMW,no,17
3000,station wagon,2000,manual,150,150000,petrol,BMW,no,16
2699,station wagon,2005,manual,179,150000,diesel,Volkswagen,no,11
2500,convertible,1998,manual,110,150000,petrol,Mazda,no,18
750,sedan,1998,manual,75,150000,petrol,Volkswagen,unknown,18
12000,van,2011,manual,131,70000,diesel,Renault,no,5
3800,sedan,2008,manual,120,150000,diesel,Fiat,no,8
5800,other,1997,manual,102,100000,diesel,Volkswagen,no,19
2300,station wagon,2000,manual,193,150000,petrol,BMW,no,16
4500,sedan,2004,manual,104,150000,other,Volkswagen,yes,12
2950,van,2002,manual,125,150000,petrol,Opel,unknown,14
980,small car,1999,manual,113,150000,petrol,Volkswagen,no,17
3500,small car,2009,Unknown,75,30000,other,Renault,unknown,7
3380,small car,2005,manual,68,80000,petrol,Peugeot,no,11
3500,coupe,1997,manual,170,150000,petrol,BMW,no,19
799,sedan,1999,manual,75,150000,petrol,Skoda,unknown,17
2800,sedan,2001,manual,118,150000,petrol,BMW,no,15
2700,sedan,2001,manual,102,100000,petrol,Audi,no,15
3300,sedan,2000,manual,170,150000,petrol,BMW,no,16
12400,sedan,2007,manual,183,50000,petrol,Mercedes_Benz,no,9
500,Unknown,2016,manual,90,150000,other,Volkswagen,unknown,0
7499,small car,2009,manual,69,80000,petrol,Fiat,no,7
1999,small car,2001,automatic,113,125000,diesel,Smart,no,15
2999,van,1993,manual,110,150000,petrol,Volkswagen,no,23
2000,station wagon,2004,manual,122,150000,petrol,Volvo,unknown,12
1500,station wagon,2003,manual,116,150000,diesel,Alfa_Romeo,no,13
14499,sedan,2007,manual,163,80000,diesel,BMW,no,9
2999,small car,2007,manual,80,150000,petrol,Opel,no,9
1999,Unknown,2000,Unknown,125,150000,other,Honda,unknown,16
1800,sedan,2004,manual,113,150000,petrol,Fiat,no,12
1390,coupe,2000,manual,135,150000,petrol,Peugeot,no,16
3800,van,2004,manual,131,150000,diesel,Volkswagen,no,12
950,sedan,1998,manual,65,150000,petrol,Opel,no,18
1850,van,2000,automatic,107,125000,petrol,Renault,unknown,16
900,sedan,2000,manual,150,150000,petrol,Alfa_Romeo,unknown,16
3899,station wagon,2003,manual,113,150000,diesel,Audi,no,13
5500,sedan,2009,manual,116,150000,petrol,Ford,no,7
1300,sedan,2004,manual,105,150000,diesel,Seat,yes,12
500,Unknown,2000,manual,75,150000,other,Volkswagen,unknown,16
1500,small car,1997,manual,60,150000,petrol,Opel,no,19
850,sedan,1999,automatic,116,100000,petrol,Opel,yes,17
3900,convertible,1993,manual,113,150000,petrol,BMW,no,23
3350,sedan,2001,automatic,102,90000,petrol,Volkswagen,yes,15
7500,coupe,2006,manual,200,150000,diesel,Alfa_Romeo,no,10
3999,small car,2007,manual,69,150000,diesel,Volkswagen,no,9
9990,sedan,2008,manual,95,125000,petrol,Mercedes_Benz,no,8
13680,coupe,2012,manual,122,50000,petrol,BMW,no,4
1400,Unknown,2004,manual,136,150000,other,Mazda,unknown,12
13500,sedan,2008,manual,156,70000,diesel,Mercedes_Benz,no,8
2850,van,2003,manual,87,125000,petrol,Opel,no,13
4800,station wagon,2006,manual,125,125000,petrol,Opel,no,10
14999,convertible,1994,automatic,394,150000,petrol,Mercedes_Benz,no,22
15000,small car,2014,automatic,120,20000,petrol,Renault,no,2
26000,convertible,2013,automatic,204,70000,diesel,BMW,no,3
3100,sedan,2003,manual,113,5000,petrol,Ford,unknown,13
4150,small car,2009,manual,68,50000,petrol,Nissan,no,7
6100,station wagon,2007,manual,197,150000,diesel,BMW,yes,9
2660,small car,2002,manual,113,150000,petrol,Volkswagen,no,14
4900,small car,2011,manual,68,60000,petrol,Toyota,no,5
22250,sedan,2014,manual,220,30000,petrol,Volkswagen,no,2
8800,station wagon,2008,manual,143,150000,diesel,Audi,no,8
899,small car,2002,manual,75,150000,petrol,Renault,no,14
9500,sedan,2008,automatic,170,150000,diesel,Mercedes_Benz,unknown,8
3200,sedan,2008,automatic,105,150000,diesel,Volkswagen,no,8
949,small car,2000,manual,113,90000,petrol,Fiat,no,16
1499,van,2004,manual,111,150000,diesel,Nissan,no,12
11900,sedan,2007,automatic,326,150000,diesel,Audi,no,9
1250,small car,2002,manual,90,150000,petrol,Opel,no,14
8690,small car,2009,automatic,74,5000,petrol,Toyota,no,7
24500,sedan,2014,manual,150,60000,diesel,Audi,no,2
2949,station wagon,2000,automatic,102,150000,diesel,Mercedes_Benz,no,16
1200,sedan,1997,manual,75,125000,petrol,Volkswagen,no,19
2899,small car,2006,manual,95,90000,petrol,Fiat,no,10
7400,sedan,2005,automatic,272,150000,petrol,Mercedes_Benz,yes,11
2850,station wagon,2001,Unknown,118,150000,petrol,Skoda,no,15
7950,sedan,2006,manual,150,150000,diesel,BMW,no,10
500,station wagon,1999,manual,133,150000,petrol,Kia,no,17
1200,sedan,2001,manual,75,150000,petrol,Seat,no,15
13500,sedan,2012,manual,140,30000,petrol,Opel,no,4
8450,Unknown,2010,manual,113,125000,diesel,Kia,no,6
6900,station wagon,2009,manual,175,150000,diesel,Ford,unknown,7
890,station wagon,2002,manual,101,150000,diesel,Opel,unknown,14
2350,station wagon,2003,manual,131,150000,diesel,Volkswagen,no,13
4950,convertible,2005,manual,90,150000,lpg,Opel,no,11
8550,van,2010,manual,136,150000,diesel,Volkswagen,no,6
14000,sedan,2007,automatic,170,80000,diesel,Mercedes_Benz,no,9
4500,small car,2008,manual,76,80000,petrol,Renault,no,8
7100,small car,2012,automatic,90,50000,diesel,Volkswagen,no,4
980,small car,2001,manual,60,150000,petrol,Peugeot,no,15
13000,van,1995,manual,151,150000,diesel,Volkswagen,no,21
999,small car,1997,manual,113,125000,petrol,Renault,no,19
999,station wagon,1998,manual,116,150000,other,Opel,unknown,18
4300,station wagon,2005,manual,113,150000,petrol,BMW,unknown,11
12999,coupe,2004,manual,280,125000,petrol,Nissan,no,12
14500,sedan,2010,manual,136,125000,diesel,Mercedes_Benz,no,6
500,sedan,1997,manual,102,150000,petrol,BMW,unknown,19
28900,station wagon,2007,manual,420,125000,petrol,Audi,no,9
17000,station wagon,2011,manual,156,70000,petrol,Peugeot,no,5
6450,small car,2010,automatic,98,90000,petrol,Smart,no,6
4800,van,2006,manual,105,150000,diesel,Volkswagen,no,10
3800,small car,2010,manual,75,20000,petrol,Dacia,no,6
5350,small car,2010,manual,68,50000,petrol,Toyota,no,6
1390,station wagon,1999,Unknown,75,150000,petrol,Opel,no,17
14500,van,2011,manual,102,40000,diesel,Volkswagen,unknown,5
1900,small car,2004,manual,105,150000,lpg,Fiat,no,12
5750,station wagon,2004,automatic,163,150000,diesel,Audi,no,12
4900,convertible,1998,manual,116,150000,lpg,BMW,no,18
5300,convertible,1993,manual,98,150000,petrol,Volkswagen,no,23
35980,coupe,2012,automatic,333,125000,petrol,Audi,no,4
3000,station wagon,2005,manual,150,150000,diesel,Opel,no,11
800,sedan,1999,automatic,136,150000,petrol,Opel,unknown,17
13450,station wagon,2011,manual,170,150000,diesel,Mercedes_Benz,no,5
2200,station wagon,2000,automatic,110,150000,diesel,Volkswagen,unknown,16
13900,sedan,2014,manual,99,40000,petrol,Kia,no,2
13790,station wagon,2011,manual,143,150000,diesel,Audi,no,5
500,sedan,2000,manual,75,150000,petrol,Volkswagen,no,16
8490,van,2006,manual,150,80000,petrol,Volkswagen,unknown,10
2700,sedan,1992,automatic,179,150000,petrol,Mercedes_Benz,no,24
890,suv,1987,manual,113,100000,petrol,Lada,unknown,29
12690,convertible,2007,automatic,163,100000,petrol,Audi,no,9
38500,convertible,2012,automatic,333,70000,petrol,Audi,no,4
1000,small car,1996,manual,113,150000,other,Volkswagen,no,20
15500,coupe,2006,manual,306,150000,petrol,BMW,no,10
1999,coupe,1999,automatic,136,150000,petrol,Mercedes_Benz,no,17
11950,suv,2010,manual,163,60000,petrol,Hyundai,no,6
7250,van,2010,manual,163,150000,diesel,Mercedes_Benz,unknown,6
19900,suv,2013,automatic,184,10000,diesel,Hyundai,no,3
1800,small car,1998,manual,75,150000,petrol,Volkswagen,no,18
6450,sedan,2004,manual,116,150000,petrol,Volkswagen,no,12
14100,small car,2014,manual,75,30000,petrol,Skoda,no,2
21490,station wagon,2014,automatic,110,20000,diesel,Volkswagen,no,2
9500,sedan,2009,manual,200,90000,petrol,Seat,no,7
1800,station wagon,2006,manual,113,150000,petrol,Renault,yes,10
3899,small car,2009,manual,68,60000,petrol,Citroen,no,7
5850,van,2003,manual,158,150000,diesel,Mercedes_Benz,unknown,13
2499,small car,2002,manual,113,80000,petrol,Nissan,no,14
1600,small car,2005,manual,113,150000,petrol,Volkswagen,no,11
7900,suv,2005,automatic,258,125000,lpg,Sonstige_Autos,no,11
9999,sedan,2012,manual,90,80000,diesel,Hyundai,no,4
2700,van,2006,manual,101,150000,diesel,Opel,no,10
590,convertible,2000,automatic,163,150000,petrol,Chrysler,yes,16
1200,station wagon,1991,manual,113,150000,petrol,Volkswagen,no,25
3300,van,2006,manual,84,150000,diesel,Renault,no,10
3999,sedan,2000,automatic,113,150000,other,Audi,no,16
